17,97;May 28 2015;42152
17,61;May 29 2015;42153
17,46;June 1 2015;42156
17,67;June 2 2015;42157
17,60;June 3 2015;42158
17,31;June 4 2015;42159
16,94;June 5 2015;42160
16,73;June 8 2015;42163
16,63;June 9 2015;42164
16,92;June 10 2015;42165
16,91;June 11 2015;42166
16,65;June 12 2015;42167
16,31;June 15 2015;42170
16,32;June 16 2015;42171
16,21;June 17 2015;42172
16,34;June 18 2015;42173
16,37;June 19 2015;42174
17,04;June 22 2015;42177
16,99;June 23 2015;42178
16,85;June 24 2015;42179
16,97;June 25 2015;42180
17,13;June 26 2015;42181
16,27;June 29 2015;42184
16,16;June 30 2015;42185
16,60;July 1 2015;42186
16,34;July 2 2015;42187
16,23;July 3 2015;42188
15,70;July 6 2015;42191
15,26;July 7 2015;42192
15,60;July 8 2015;42193
16,16;July 9 2015;42194
16,66;July 10 2015;42195
16,79;July 13 2015;42198
16,85;July 14 2015;42199
17,05;July 15 2015;42200
17,38;July 16 2015;42201
17,43;July 17 2015;42202
17,64;July 20 2015;42205
17,40;July 21 2015;42206
17,50;July 22 2015;42207
17,42;July 23 2015;42208
17,33;July 24 2015;42209
17,04;July 27 2015;42212
17,46;July 28 2015;42213
17,60;July 29 2015;42214
17,91;July 30 2015;42215
17,93;July 31 2015;42216
17,88;Aug 3 2015;42219
17,67;Aug 4 2015;42220
17,95;Aug 5 2015;42221
17,92;Aug 6 2015;42222
17,80;Aug 7 2015;42223
18,08;Aug 10 2015;42226
17,96;Aug 11 2015;42227
17,43;Aug 12 2015;42228
17,65;Aug 13 2015;42229
17,67;Aug 14 2015;42230
17,81;Aug 17 2015;42233
17,91;Aug 18 2015;42234
17,60;Aug 19 2015;42235
17,19;Aug 20 2015;42236
16,66;Aug 21 2015;42237
15,80;Aug 24 2015;42240
16,52;Aug 25 2015;42241
16,25;Aug 26 2015;42242
16,64;Aug 27 2015;42243
16,36;Aug 28 2015;42244
16,33;Aug 31 2015;42247
16,07;Sep 1 2015;42248
16,15;Sep 2 2015;42249
16,40;Sep 3 2015;42250
16,04;Sep 4 2015;42251
16,15;Sep 7 2015;42254
16,43;Sep 8 2015;42255
16,58;Sep 9 2015;42256
16,40;Sep 10 2015;42257
16,33;Sep 11 2015;42258
16,23;Sep 14 2015;42261
16,37;Sep 15 2015;42262
16,41;Sep 16 2015;42263
16,50;Sep 17 2015;42264
16,06;Sep 18 2015;42265
16,31;Sep 21 2015;42268
15,86;Sep 22 2015;42269
15,79;Sep 23 2015;42270
15,55;Sep 24 2015;42271
16,22;Sep 25 2015;42272
15,88;Sep 28 2015;42275
15,83;Sep 29 2015;42276
16,36;Sep 30 2015;42277
16,25;Oct 1 2015;42278
16,26;Oct 2 2015;42279
16,60;Oct 5 2015;42282
16,63;Oct 6 2015;42283
16,47;Oct 7 2015;42284
16,58;Oct 8 2015;42285
16,69;Oct 9 2015;42286
16,54;Oct 12 2015;42289
16,35;Oct 13 2015;42290
16,03;Oct 14 2015;42291
16,37;Oct 15 2015;42292
16,55;Oct 16 2015;42293
16,50;Oct 19 2015;42296
16,39;Oct 20 2015;42297
16,42;Oct 21 2015;42298
17,05;Oct 22 2015;42299
17,25;Oct 23 2015;42300
17,10;Oct 26 2015;42303
16,99;Oct 27 2015;42304
17,20;Oct 28 2015;42305
17,16;Oct 29 2015;42306
17,24;Oct 30 2015;42307
17,31;Nov 2 2015;42310
17,48;Nov 3 2015;42311
17,40;Nov 4 2015;42312
17,20;Nov 5 2015;42313
17,59;Nov 6 2015;42314
17,31;Nov 9 2015;42317
17,50;Nov 10 2015;42318
17,64;Nov 11 2015;42319
17,31;Nov 12 2015;42320
17,23;Nov 13 2015;42321
17,16;Nov 16 2015;42324
17,69;Nov 17 2015;42325
17,79;Nov 18 2015;42326
17,69;Nov 19 2015;42327
17,75;Nov 20 2015;42328
17,78;Nov 23 2015;42331
17,51;Nov 24 2015;42332
17,76;Nov 25 2015;42333
17,87;Nov 26 2015;42334
17,81;Nov 27 2015;42335
18,00;Nov 30 2015;42338
17,88;Dec 1 2015;42339
17,77;Dec 2 2015;42340
17,28;Dec 3 2015;42341
17,34;Dec 4 2015;42342
17,50;Dec 7 2015;42345
17,24;Dec 8 2015;42346
17,25;Dec 9 2015;42347
17,15;Dec 10 2015;42348
16,89;Dec 11 2015;42349
16,44;Dec 14 2015;42352
16,85;Dec 15 2015;42353
16,88;Dec 16 2015;42354
17,12;Dec 17 2015;42355
16,88;Dec 18 2015;42356
16,73;Dec 21 2015;42359
16,74;Dec 22 2015;42360
16,92;Dec 23 2015;42361
16,78;Dec 28 2015;42366
17,05;Dec 29 2015;42367
16,92;Dec 30 2015;42368
16,20;Jan 4 2016;42373
16,37;Jan 5 2016;42374
16,06;Jan 6 2016;42375
16,03;Jan 7 2016;42376
15,86;Jan 8 2016;42377
15,41;Jan 11 2016;42380
15,63;Jan 12 2016;42381
15,94;Jan 13 2016;42382
15,75;Jan 14 2016;42383
15,40;Jan 15 2016;42384
15,07;Jan 18 2016;42387
15,18;Jan 19 2016;42388
14,58;Jan 20 2016;42389
14,85;Jan 21 2016;42390
14,92;Jan 22 2016;42391
14,61;Jan 25 2016;42394
14,15;Jan 26 2016;42395
13,96;Jan 27 2016;42396
13,39;Jan 28 2016;42397
13,79;Jan 29 2016;42398
13,55;Feb 1 2016;42401
13,04;Feb 2 2016;42402
12,72;Feb 3 2016;42403
12,58;Feb 4 2016;42404
12,24;Feb 5 2016;42405
11,86;Feb 8 2016;42408
11,38;Feb 9 2016;42409
11,98;Feb 10 2016;42410
10,96;Feb 11 2016;42411
11,15;Feb 12 2016;42412
11,60;Feb 15 2016;42415
11,64;Feb 16 2016;42416
11,91;Feb 17 2016;42417
11,83;Feb 18 2016;42418
11,71;Feb 19 2016;42419
12,13;Feb 22 2016;42422
12,12;Feb 23 2016;42423
11,98;Feb 24 2016;42424
12,23;Feb 25 2016;42425
12,77;Feb 26 2016;42426
12,81;Feb 29 2016;42429
12,91;Mar 1 2016;42430
13,11;Mar 2 2016;42431
13,10;Mar 3 2016;42432
12,97;Mar 4 2016;42433
12,74;Mar 7 2016;42436
12,87;Mar 8 2016;42437
12,98;Mar 9 2016;42438
12,96;Mar 10 2016;42439
13,90;Mar 11 2016;42440
13,78;Mar 14 2016;42443
13,70;Mar 15 2016;42444
13,85;Mar 16 2016;42445
13,88;Mar 17 2016;42446
13,65;Mar 18 2016;42447
13,49;Mar 21 2016;42450
13,32;Mar 22 2016;42451
13,24;Mar 23 2016;42452
12,95;Mar 24 2016;42453
13,06;Mar 29 2016;42458
13,16;Mar 30 2016;42459
13,03;Mar 31 2016;42460
12,84;Apr 1 2016;42461
12,69;Apr 4 2016;42464
12,28;Apr 5 2016;42465
12,32;Apr 6 2016;42466
12,05;Apr 7 2016;42467
12,40;Apr 8 2016;42468
12,55;Apr 11 2016;42471
12,59;Apr 12 2016;42472
13,07;Apr 13 2016;42473
13,32;Apr 14 2016;42474
13,18;Apr 15 2016;42475
13,15;Apr 18 2016;42478
13,27;Apr 19 2016;42479
13,36;Apr 20 2016;42480
13,63;Apr 21 2016;42481
13,77;Apr 22 2016;42482
13,69;Apr 25 2016;42485
13,81;Apr 26 2016;42486
13,72;Apr 27 2016;42487
13,67;Apr 28 2016;42488
13,32;Apr 29 2016;42489
13,31;May 2 2016;42492
13,04;May 3 2016;42493
13,03;May 4 2016;42494
13,00;May 5 2016;42495
12,93;May 6 2016;42496
12,93;May 9 2016;42499
13,25;May 10 2016;42500
13,11;May 11 2016;42501
12,59;May 12 2016;42502
12,45;May 13 2016;42503
12,60;May 16 2016;42506
12,41;May 17 2016;42507
12,69;May 18 2016;42508
12,51;May 19 2016;42509
12,75;May 20 2016;42510
12,14;May 23 2016;42513
12,84;May 24 2016;42514
13,02;May 25 2016;42515
13,02;May 26 2016;42516
13,12;May 27 2016;42517
13,18;May 30 2016;42520
13,03;May 31 2016;42521
12,96;June 1 2016;42522
12,88;June 2 2016;42523
12,52;June 3 2016;42524
12,50;June 6 2016;42527
12,71;June 7 2016;42528
12,95;June 8 2016;42529
12,89;June 9 2016;42530
12,31;June 10 2016;42531
11,91;June 13 2016;42534
11,57;June 14 2016;42535
11,61;June 15 2016;42536
11,48;June 16 2016;42537
11,93;June 17 2016;42538
12,29;June 20 2016;42541
12,51;June 21 2016;42542
12,58;June 22 2016;42543
13,12;June 23 2016;42544
10,92;June 24 2016;42545
9,99;June 27 2016;42548
10,15;June 28 2016;42549
10,39;June 29 2016;42550
10,55;June 30 2016;42551
10,67;July 1 2016;42552
10,37;July 4 2016;42555
10,17;July 5 2016;42556
9,82;July 6 2016;42557
9,84;July 7 2016;42558
10,60;July 8 2016;42559
10,68;July 11 2016;42562
11,22;July 12 2016;42563
11,11;July 13 2016;42564
11,40;July 14 2016;42565
11,29;July 15 2016;42566
11,35;July 18 2016;42569
11,21;July 19 2016;42570
11,36;July 20 2016;42571
11,29;July 21 2016;42572
11,24;July 22 2016;42573
11,17;July 25 2016;42576
11,09;July 26 2016;42577
11,30;July 27 2016;42578
10,99;July 28 2016;42579
11,78;July 29 2016;42580
11,73;Aug 1 2016;42583
11,27;Aug 2 2016;42584
11,24;Aug 3 2016;42585
11,27;Aug 4 2016;42586
11,72;Aug 5 2016;42587
11,96;Aug 8 2016;42590
12,10;Aug 9 2016;42591
12,11;Aug 10 2016;42592
12,18;Aug 11 2016;42593
12,10;Aug 12 2016;42594
11,75;Aug 16 2016;42598
11,43;Aug 17 2016;42599
11,46;Aug 18 2016;42600
11,09;Aug 19 2016;42601
11,18;Aug 22 2016;42604
11,68;Aug 23 2016;42605
11,64;Aug 24 2016;42606
11,31;Aug 25 2016;42607
11,19;Aug 26 2016;42608
10,97;Aug 29 2016;42611
11,25;Aug 30 2016;42612
11,40;Aug 31 2016;42613
11,52;Sep 1 2016;42614
11,60;Sep 2 2016;42615
11,51;Sep 5 2016;42618
11,42;Sep 6 2016;42619
11,58;Sep 7 2016;42620
11,87;Sep 8 2016;42621
12,04;Sep 9 2016;42622
11,72;Sep 12 2016;42625
11,31;Sep 13 2016;42626
